30-Sep-16,67.77,68.90,67.77,68.68,4900507,TGT,Retail
29-Sep-16,67.85,68.27,67.67,67.72,2887308,TGT,Retail
28-Sep-16,68.22,68.36,67.73,67.82,3376036,TGT,Retail
27-Sep-16,68.05,68.50,67.73,68.29,5778369,TGT,Retail
26-Sep-16,68.45,68.45,67.12,67.22,6902755,TGT,Retail
23-Sep-16,68.37,68.98,68.30,68.77,3541859,TGT,Retail
22-Sep-16,69.66,70.06,68.04,68.56,7619220,TGT,Retail
21-Sep-16,69.15,69.64,68.72,69.47,4310961,TGT,Retail
20-Sep-16,69.19,69.29,68.48,68.62,2988173,TGT,Retail
19-Sep-16,69.38,69.77,68.87,68.89,4504553,TGT,Retail
16-Sep-16,68.92,69.33,68.76,69.23,7138033,TGT,Retail
15-Sep-16,68.06,69.32,67.92,69.21,5374772,TGT,Retail
14-Sep-16,69.29,69.46,68.09,68.20,6637978,TGT,Retail
13-Sep-16,69.10,69.45,68.82,68.94,9374923,TGT,Retail
12-Sep-16,68.45,69.52,68.21,69.30,8167857,TGT,Retail
9-Sep-16,69.04,69.42,68.75,69.00,6177793,TGT,Retail
8-Sep-16,70.30,70.30,69.42,69.46,9141190,TGT,Retail
7-Sep-16,69.94,70.42,69.81,70.30,5131516,TGT,Retail
6-Sep-16,70.88,70.96,69.57,70.10,8235233,TGT,Retail
2-Sep-16,70.95,71.43,70.46,70.81,7857048,TGT,Retail
1-Sep-16,70.34,70.70,70.10,70.58,5199939,TGT,Retail
31-Aug-16,70.17,70.85,69.93,70.19,5025088,TGT,Retail
30-Aug-16,71.04,71.14,70.12,70.39,4031767,TGT,Retail
29-Aug-16,70.43,71.14,70.30,71.05,3992230,TGT,Retail
26-Aug-16,70.78,71.50,70.08,70.35,5023072,TGT,Retail
25-Aug-16,71.41,72.10,70.59,70.81,5067950,TGT,Retail
24-Aug-16,71.23,71.94,71.19,71.73,5780453,TGT,Retail
23-Aug-16,70.59,71.50,70.59,71.05,5622696,TGT,Retail
22-Aug-16,70.30,70.58,69.82,70.39,4548885,TGT,Retail
19-Aug-16,70.11,70.72,69.99,70.12,5930769,TGT,Retail
18-Aug-16,70.43,70.71,69.24,70.30,11650904,TGT,Retail
17-Aug-16,70.48,71.65,69.90,70.63,19611514,TGT,Retail
16-Aug-16,75.48,76.08,75.12,75.48,6924199,TGT,Retail
15-Aug-16,75.58,76.23,75.27,75.53,5373376,TGT,Retail
12-Aug-16,74.36,75.96,74.26,75.81,6670915,TGT,Retail
11-Aug-16,75.15,75.18,73.53,74.01,6311362,TGT,Retail
10-Aug-16,72.88,73.38,72.66,73.05,4037414,TGT,Retail
9-Aug-16,73.62,73.62,71.74,72.61,7492563,TGT,Retail
8-Aug-16,75.00,75.52,74.55,75.00,3022164,TGT,Retail
5-Aug-16,74.51,75.11,74.34,74.94,3056570,TGT,Retail
4-Aug-16,74.00,74.47,73.78,74.14,3095306,TGT,Retail
3-Aug-16,73.21,74.11,72.16,74.10,5490134,TGT,Retail
2-Aug-16,75.96,76.44,73.69,73.89,5072157,TGT,Retail
1-Aug-16,74.84,75.56,74.67,75.51,3818161,TGT,Retail
29-Jul-16,74.90,75.38,74.54,75.33,4969017,TGT,Retail
28-Jul-16,75.04,75.23,74.05,74.79,4165933,TGT,Retail
27-Jul-16,76.38,76.38,75.04,75.25,3161768,TGT,Retail
26-Jul-16,76.38,77.38,76.03,76.22,5027230,TGT,Retail
25-Jul-16,74.94,76.33,74.87,76.30,4207990,TGT,Retail
22-Jul-16,74.50,75.00,74.17,74.92,2514501,TGT,Retail
21-Jul-16,74.41,74.69,74.15,74.34,3284010,TGT,Retail
20-Jul-16,74.20,74.50,73.96,74.48,2802318,TGT,Retail
19-Jul-16,73.89,74.02,73.41,73.95,4255666,TGT,Retail
18-Jul-16,72.88,74.02,72.88,73.96,3852589,TGT,Retail
15-Jul-16,73.49,73.79,72.50,73.04,5205294,TGT,Retail
14-Jul-16,73.59,74.22,73.49,73.49,4802014,TGT,Retail
13-Jul-16,73.52,73.84,73.09,73.17,3607358,TGT,Retail
12-Jul-16,72.49,73.60,72.44,73.52,6648505,TGT,Retail
11-Jul-16,71.40,72.72,71.35,72.54,5264146,TGT,Retail
8-Jul-16,70.67,71.57,70.46,71.31,4675385,TGT,Retail
7-Jul-16,70.46,70.92,69.75,70.09,5088134,TGT,Retail
6-Jul-16,69.54,70.54,69.44,70.51,3907771,TGT,Retail
5-Jul-16,70.00,70.21,69.38,69.74,3311134,TGT,Retail
1-Jul-16,69.64,70.50,69.60,70.05,5005435,TGT,Retail
30-Jun-16,70.20,70.30,69.40,69.82,6502269,TGT,Retail
29-Jun-16,69.76,70.58,69.68,70.00,6771275,TGT,Retail
28-Jun-16,69.71,70.41,69.06,69.74,7325250,TGT,Retail
27-Jun-16,69.05,69.72,67.90,69.45,5576938,TGT,Retail
24-Jun-16,68.23,69.86,68.08,69.35,6760754,TGT,Retail
23-Jun-16,69.37,70.20,69.29,69.78,7511109,TGT,Retail
22-Jun-16,68.26,69.20,68.26,68.86,4421758,TGT,Retail
21-Jun-16,68.27,68.84,67.67,68.30,4579790,TGT,Retail
20-Jun-16,68.11,68.89,67.99,67.99,4327150,TGT,Retail
17-Jun-16,67.01,68.09,66.87,67.50,7864256,TGT,Retail
16-Jun-16,67.22,67.54,66.73,66.98,4967892,TGT,Retail
15-Jun-16,66.98,67.85,66.89,67.27,5894720,TGT,Retail
14-Jun-16,66.67,66.94,65.92,66.74,5271766,TGT,Retail
13-Jun-16,67.85,68.09,66.84,66.89,4635149,TGT,Retail
10-Jun-16,67.45,68.13,67.05,67.88,4743557,TGT,Retail
9-Jun-16,68.58,68.87,67.36,67.69,6122931,TGT,Retail
8-Jun-16,68.35,68.90,68.12,68.62,5708861,TGT,Retail
7-Jun-16,69.22,69.64,68.19,68.24,5375445,TGT,Retail
6-Jun-16,68.62,69.22,68.23,68.81,5623944,TGT,Retail
3-Jun-16,68.38,69.03,68.07,68.65,7251048,TGT,Retail
2-Jun-16,67.74,68.42,67.74,68.32,13664111,TGT,Retail
